4570,Chasse,Female,39,15/10/2022,France
1376,Rosma,Female,61,21/05/2025,Great Britain
2062,Chasse,Female,39,15/10/2022,France
2101,Felisaas,Male,30,21/05/2018,France
5130,Willoom,Female,43,15/10/2023,France
6263,Willoom,Female,59,15/10/2027,France
8896,Shennice,Female,54,21/05/2024,United States
5845,Felisaas,Male,30,21/05/2018,France
5692,Siuau,Female,21,21/05/2015,Great Britain
1193,Shennice,Male,22,21/05/2016,France
5890,Willoom,Female,27,15/10/2019,France
563,Shennice,Female,38,21/05/2020,Great Britain
8164,Rashid,Female,33,21/05/2018,France
9436,Siuau,Female,21,21/05/2015,Great Britain
8318,Willoom,Female,43,15/10/2023,France
9518,Chasse,Female,55,15/10/2026,United States
1311,Waeston,Female,44,16/08/2022,United States
6646,Willoom,Female,27,15/10/2019,France
1295,Waeston,Male,28,16/08/2018,Great Britain
4750,Willoom,Female,27,15/10/2019,France
6163,Kallsie,Female,52,16/08/2024,France
6178,Kallsie,Female,36,16/08/2020,Great Britain
2078,Chasse,Female,55,15/10/2026,United States
6521,Felisaas,Female,46,21/05/2022,Great Britain
3246,Kallsie,Female,52,16/08/2024,France
4992,Rosma,Female,29,21/05/2017,France
8390,Nern ,Female,19,15/10/2017,France
9323,Kallsie,Female,52,16/08/2024,France
3606,Chasse,Female,23,15/10/2018,France
3237,Willoom,Female,43,15/10/2023,France
2649,Rosma,Female,45,21/05/2021,United States
8675,Dett,Female,50,21/05/2023,France
4357,Felisaas,Female,46,21/05/2022,Great Britain
5213,Jeromyw,Female,64,16/08/2027,United States
5703,Jeromyw,Female,32,16/08/2019,France
7776,Nern ,Female,51,15/10/2025,Great Britain
9422,Chasse,Female,55,15/10/2026,United States
5852,Siuau,Female,37,21/05/2019,France
5886,Chasse,Female,23,15/10/2018,France
1898,Nern ,Female,19,15/10/2017,France
6906,Dett,Female,50,21/05/2023,France
887,Kallsie,Female,52,16/08/2024,France
3702,Chasse,Female,23,15/10/2018,France
6522,Demetas,Female,47,15/10/2024,France
2234,Nern ,Female,19,15/10/2017,France
3927,Tommye,Female,56,16/08/2025,Great Britain
2420,Jeromyw,Female,64,16/08/2027,United States
5922,Willoom,Female,59,15/10/2027,France
2748,Rashid,Female,65,21/05/2026,United States
10163,Tommye,Female,40,16/08/2021,France
9576,Nern ,Female,51,15/10/2025,Great Britain
5154,Kallsie,Female,36,16/08/2020,Great Britain
7947,Kallsie,Female,36,16/08/2020,Great Britain
4662,Nern ,Female,35,15/10/2021,United States
10091,Jeromyw,Female,64,16/08/2027,United States
5261,Dett,Female,50,21/05/2023,France
840,Kallsie,Female,36,16/08/2020,Great Britain
208,Rashid,Female,33,21/05/2018,France
1916,Siuau,Female,37,21/05/2019,France
7771,Felisaas,Female,46,21/05/2022,Great Britain
331,Waeston,Female,60,16/08/2026,France
3270,Rosma,Female,45,21/05/2021,United States
4171,Felisaas,Female,46,21/05/2022,Great Britain
4062,Demetas,Female,47,15/10/2024,France
9534,Tommye,Female,40,16/08/2021,France
10314,Demetas,Female,47,15/10/2024,France
5500,Siuau,Female,21,21/05/2015,Great Britain
9923,Tommye,Female,40,16/08/2021,France
7850,Demetas,Female,63,15/10/2028,France
281,Angelee,Female,58,21/05/2025,Great Britain
2733,Dett,Female,50,21/05/2023,France
10406,Willoom,Female,43,15/10/2023,France
4642,Demetas,Female,63,15/10/2028,France
8376,Siuau,Female,53,21/05/2023,France
2899,Tommye,Male,24,16/08/2017,United States
5758,Chasse,Female,39,15/10/2022,France
8039,Nern ,Female,35,15/10/2021,United States
10115,Tommye,Female,40,16/08/2021,France
1478,Siuau,Female,53,21/05/2023,France
5933,Chasse,Female,39,15/10/2022,France
3940,Siuau,Female,21,21/05/2015,Great Britain
5762,Willoom,Female,43,15/10/2023,France
6796,Rashid,Female,33,21/05/2018,France
6771,Tommye,Female,56,16/08/2025,Great Britain
8058,Shennice,Female,54,21/05/2024,United States
10457,Demetas,Female,63,15/10/2028,France
9724,Waeston,Female,44,16/08/2022,United States
3011,Tommye,Female,40,16/08/2021,France
3294,Shennice,Female,38,21/05/2020,Great Britain
518,Chasse,Female,55,15/10/2026,United States
4316,Kallsie,Female,36,16/08/2020,Great Britain
5469,Shennice,Female,38,21/05/2020,Great Britain
1145,Shennice,Male,22,21/05/2016,France
5485,Shennice,Female,54,21/05/2024,United States
5039,Rosma,Female,45,21/05/2021,United States
5121,Rashid,Female,65,21/05/2026,United States
1219,Jeromyw,Female,48,16/08/2023,Great Britain
7752,Angelee,Female,58,21/05/2025,Great Britain
3876,Siuau,Female,53,21/05/2023,France
3597,Felisaas,Female,62,21/05/2026,France
1699,Dorcast,Female,57,21/05/2024,France
1793,Angelee,Female,58,21/05/2025,Great Britain
3807,Jeromyw,Female,32,16/08/2019,France
6126,Felisaas,Female,46,21/05/2022,Great Britain
1526,Chasse,Female,39,15/10/2022,France
2063,Tommye,Female,40,16/08/2021,France
4417,Waeston,Female,44,16/08/2022,United States
2153,Dett,Female,34,21/05/2019,United States
2286,Chasse,Female,23,15/10/2018,France
2467,Rashid,Female,49,21/05/2022,France
9455,Tommye,Female,40,16/08/2021,France
8305,Felisaas,Male,30,21/05/2018,France
3900,Rosma,Female,29,21/05/2017,France
8895,Siuau,Female,53,21/05/2023,France
1158,Nern ,Female,35,15/10/2021,United States
7049,Shennice,Female,38,21/05/2020,Great Britain
2885,Angelee,Female,58,21/05/2025,Great Britain
10312,Rosma,Female,45,21/05/2021,United States
4296,Demetas,Female,47,15/10/2024,France
6747,Jeromyw,Female,32,16/08/2019,France
5582,Chasse,Female,55,15/10/2026,United States
4477,Angelee,Female,42,21/05/2021,France
2969,Felisaas,Female,46,21/05/2022,Great Britain
6314,Demetas,Female,31,15/10/2020,Great Britain
5723,Kallsie,Female,52,16/08/2024,France
3725,Felisaas,Female,46,21/05/2022,Great Britain
9476,Rosma,Female,61,21/05/2025,Great Britain
8015,Angelee,Female,42,21/05/2021,France
6641,Shennice,Male,22,21/05/2016,France
4344,Jeromyw,Female,64,16/08/2027,United States
6292,Dorcast,Female,57,21/05/2024,France
3897,Angelee,Male,26,21/05/2017,Great Britain
3366,Jeromyw,Female,48,16/08/2023,Great Britain
9418,Nern ,Female,51,15/10/2025,Great Britain
10384,Siuau,Female,21,21/05/2015,Great Britain
9704,Chasse,Female,55,15/10/2026,United States
2673,Shennice,Female,38,21/05/2020,Great Britain
10379,Jeromyw,Female,64,16/08/2027,United States
112,Rashid,Female,33,21/05/2018,France
6057,Chasse,Female,39,15/10/2022,France
8198,Nern ,Female,19,15/10/2017,France
10610,Rosma,Female,61,21/05/2025,Great Britain
343,Tommye,Male,24,16/08/2017,United States
4452,Jeromyw,Female,48,16/08/2023,Great Britain
2246,Demetas,Female,31,15/10/2020,Great Britain
5751,Jeromyw,Female,32,16/08/2019,France
9938,Chasse,Female,55,15/10/2026,United States
3695,Jeromyw,Female,64,16/08/2027,United States
2411,Chasse,Female,55,15/10/2026,United States
4332,Kallsie,Female,52,16/08/2024,France
5889,Angelee,Male,26,21/05/2017,Great Britain
2675,Tommye,Female,40,16/08/2021,France
1509,Siuau,Female,53,21/05/2023,France
5896,Rashid,Female,33,21/05/2018,France
3238,Waeston,Female,44,16/08/2022,United States
6919,Demetas,Female,63,15/10/2028,France
4342,Felisaas,Female,62,21/05/2026,France
674,Tommye,Female,56,16/08/2025,Great Britain
4743,Kallsie,Male,20,16/08/2016,France
10102,Willoom,Female,27,15/10/2019,France
4857,Shennice,Female,38,21/05/2020,Great Britain
9495,Jeromyw,Female,32,16/08/2019,France
8002,Waeston,Female,60,16/08/2026,France
6256,Kallsie,Female,52,16/08/2024,France
1689,Demetas,Female,47,15/10/2024,France
7309,Felisaas,Male,30,21/05/2018,France
5328,Chasse,Female,55,15/10/2026,United States
8199,Kallsie,Male,20,16/08/2016,France
1288,Siuau,Female,21,21/05/2015,Great Britain
908,Dorcast,Female,25,21/05/2016,United States
9846,Angelee,Female,42,21/05/2021,France
3138,Chasse,Female,23,15/10/2018,France
1284,Rashid,Female,65,21/05/2026,United States
7047,Kallsie,Female,36,16/08/2020,Great Britain
4968,Siuau,Female,53,21/05/2023,France
361,Angelee,Female,42,21/05/2021,France
5428,Rosma,Female,45,21/05/2021,United States
3687,Tommye,Female,56,16/08/2025,Great Britain
5643,Kallsie,Male,20,16/08/2016,France
233,Angelee,Female,58,21/05/2025,Great Britain
9154,Willoom,Female,27,15/10/2019,France
7695,Jeromyw,Female,32,16/08/2019,France
10316,Rashid,Female,49,21/05/2022,France
4345,Rashid,Female,65,21/05/2026,United States
3007,Kallsie,Female,36,16/08/2020,Great Britain
5589,Felisaas,Female,62,21/05/2026,France
6032,Rosma,Female,45,21/05/2021,United States
7443,Kallsie,Male,20,16/08/2016,France
9644,Dorcast,Female,57,21/05/2024,France
4975,Waeston,Female,60,16/08/2026,France
6634,Demetas,Female,63,15/10/2028,France
251,Waeston,Male,28,16/08/2018,Great Britain
7361,Dett,Female,34,21/05/2019,United States
833,Waeston,Female,60,16/08/2026,France
6561,Shennice,Female,38,21/05/2020,Great Britain
4798,Willoom,Female,27,15/10/2019,France
8962,Angelee,Female,58,21/05/2025,Great Britain
3685,Shennice,Female,54,21/05/2024,United States
10268,Rashid,Female,49,21/05/2022,France
5207,Angelee,Female,58,21/05/2025,Great Britain
7209,Angelee,Male,26,21/05/2017,Great Britain
5518,Chasse,Female,39,15/10/2022,France
7452,Rosma,Female,29,21/05/2017,France
1558,Tommye,Female,40,16/08/2021,France
4396,Shennice,Female,54,21/05/2024,United States
6531,Tommye,Female,56,16/08/2025,Great Britain
4177,Kallsie,Female,52,16/08/2024,France
3476,Rashid,Female,65,21/05/2026,United States
7276,Rosma,Female,45,21/05/2021,United States
413,Felisaas,Female,46,21/05/2022,Great Britain
7961,Dett,Female,50,21/05/2023,France
9696,Demetas,Female,47,15/10/2024,France
7473,Dett,Female,50,21/05/2023,France
948,Rashid,Female,65,21/05/2026,United States
5657,Dett,Female,34,21/05/2019,United States
10478,Siuau,Female,53,21/05/2023,France
4781,Angelee,Female,58,21/05/2025,Great Britain
9466,Nern ,Female,51,15/10/2025,Great Britain
10136,Rosma,Female,61,21/05/2025,Great Britain
1326,Willoom,Female,59,15/10/2027,France
2186,Nern ,Female,19,15/10/2017,France
9522,Willoom,Female,59,15/10/2027,France
9829,Tommye,Female,56,16/08/2025,Great Britain
8251,Tommye,Male,24,16/08/2017,United States
265,Angelee,Female,42,21/05/2021,France
3407,Angelee,Female,58,21/05/2025,Great Britain
593,Siuau,Female,37,21/05/2019,France
934,Nern ,Female,51,15/10/2025,Great Britain
5307,Rashid,Female,65,21/05/2026,United States
7482,Willoom,Female,59,15/10/2027,France
5080,Chasse,Female,55,15/10/2026,United States
3268,Willoom,Female,43,15/10/2023,France
6955,Siuau,Female,37,21/05/2019,France
5668,Rosma,Female,45,21/05/2021,United States
10607,Angelee,Female,58,21/05/2025,Great Britain
5196,Demetas,Female,47,15/10/2024,France
3464,Siuau,Female,53,21/05/2023,France
8024,Nern ,Female,51,15/10/2025,Great Britain
10546,Willoom,Female,59,15/10/2027,France
6994,Rosma,Female,45,21/05/2021,United States
1869,Shennice,Female,38,21/05/2020,Great Britain
6530,Chasse,Female,55,15/10/2026,United States
1259,Tommye,Female,40,16/08/2021,France
6920,Jeromyw,Female,64,16/08/2027,United States
4700,Dorcast,Female,25,21/05/2016,United States
400,Rashid,Female,33,21/05/2018,France
355,Kallsie,Female,36,16/08/2020,Great Britain
732,Kallsie,Female,52,16/08/2024,France
5220,Tommye,Female,40,16/08/2021,France
1148,Dorcast,Female,25,21/05/2016,United States
5329,Tommye,Female,56,16/08/2025,Great Britain
5011,Jeromyw,Female,48,16/08/2023,Great Britain
9284,Rosma,Female,61,21/05/2025,Great Britain
7574,Chasse,Female,55,15/10/2026,United States
9069,Shennice,Female,38,21/05/2020,Great Britain
2891,Jeromyw,Female,64,16/08/2027,United States
925,Angelee,Female,42,21/05/2021,France
7372,Rosma,Female,45,21/05/2021,United States
9873,Shennice,Female,38,21/05/2020,Great Britain
4433,Waeston,Female,60,16/08/2026,France
10600,Nern ,Female,51,15/10/2025,Great Britain
4266,Jeromyw,Female,48,16/08/2023,Great Britain
7061,Dett,Female,50,21/05/2023,France
659,Dorcast,Female,41,21/05/2020,Great Britain
2609,Kallsie,Female,36,16/08/2020,Great Britain
4983,Kallsie,Male,20,16/08/2016,France
3594,Willoom,Female,59,15/10/2027,France
2768,Siuau,Female,37,21/05/2019,France
5594,Nern ,Female,19,15/10/2017,France
6547,Tommye,Male,24,16/08/2017,United States
3841,Dett,Male,18,21/05/2015,Great Britain
240,Rashid,Female,65,21/05/2026,United States
2861,Dett,Female,34,21/05/2019,United States
9849,Rosma,Female,45,21/05/2021,United States
4330,Dett,Female,50,21/05/2023,France
9181,Shennice,Female,54,21/05/2024,United States
6861,Kallsie,Female,36,16/08/2020,Great Britain
8880,Shennice,Female,38,21/05/2020,Great Britain
2694,Willoom,Female,59,15/10/2027,France
1249,Felisaas,Male,30,21/05/2018,France
9831,Angelee,Female,58,21/05/2025,Great Britain
1168,Rosma,Female,45,21/05/2021,United States
8486,Nern ,Female,19,15/10/2017,France
352,Rashid,Female,33,21/05/2018,France
9097,Dett,Male,18,21/05/2015,Great Britain
345,Angelee,Male,26,21/05/2017,Great Britain
7178,Willoom,Female,43,15/10/2023,France
5694,Chasse,Female,23,15/10/2018,France
1227,Tommye,Female,56,16/08/2025,Great Britain
3575,Tommye,Female,40,16/08/2021,France
4276,Angelee,Female,58,21/05/2025,Great Britain
8069,Rashid,Female,65,21/05/2026,United States
2627,Shennice,Female,54,21/05/2024,United States
5757,Shennice,Female,38,21/05/2020,Great Britain
4884,Rashid,Female,65,21/05/2026,United States
7782,Dorcast,Female,57,21/05/2024,France
3710,Demetas,Female,31,15/10/2020,Great Britain
7021,Dorcast,Female,41,21/05/2020,Great Britain
2482,Jeromyw,Female,64,16/08/2027,United States
8151,Kallsie,Male,20,16/08/2016,France
6770,Chasse,Female,55,15/10/2026,United States
4134,Tommye,Female,40,16/08/2021,France
9453,Shennice,Female,38,21/05/2020,Great Britain
1433,Chasse,Female,39,15/10/2022,France
4142,Jeromyw,Female,48,16/08/2023,Great Britain
5398,Demetas,Female,63,15/10/2028,France
5696,Dorcast,Female,25,21/05/2016,United States
7949,Shennice,Female,38,21/05/2020,Great Britain
3179,Jeromyw,Female,64,16/08/2027,United States
7965,Shennice,Female,54,21/05/2024,United States
10094,Nern ,Female,19,15/10/2017,France
8781,Demetas,Female,63,15/10/2028,France
9974,Willoom,Female,43,15/10/2023,France
266,Willoom,Female,43,15/10/2023,France
2393,Siuau,Female,37,21/05/2019,France
4449,Rosma,Female,45,21/05/2021,United States
1829,Felisaas,Female,46,21/05/2022,Great Britain
5005,Angelee,Female,42,21/05/2021,France
10135,Waeston,Female,60,16/08/2026,France
1614,Rashid,Female,65,21/05/2026,United States
4214,Angelee,Female,58,21/05/2025,Great Britain
569,Waeston,Female,44,16/08/2022,United States
3125,Angelee,Female,58,21/05/2025,Great Britain
396,Rosma,Female,29,21/05/2017,France
7700,Siuau,Female,37,21/05/2019,France
1888,Dorcast,Female,57,21/05/2024,France
10232,Rosma,Female,61,21/05/2025,Great Britain
1828,Rosma,Female,45,21/05/2021,United States
5352,Jeromyw,Female,48,16/08/2023,Great Britain
6710,Willoom,Female,43,15/10/2023,France
5380,Rosma,Female,45,21/05/2021,United States
499,Kallsie,Female,36,16/08/2020,Great Britain
3141,Angelee,Male,26,21/05/2017,Great Britain
10611,Felisaas,Female,62,21/05/2026,France
3368,Dett,Female,50,21/05/2023,France
275,Kallsie,Female,52,16/08/2024,France
9016,Rashid,Female,33,21/05/2018,France
6279,Waeston,Female,44,16/08/2022,United States
7958,Demetas,Female,47,15/10/2024,France
9573,Jeromyw,Female,48,16/08/2023,Great Britain
298,Willoom,Female,27,15/10/2019,France
1332,Rashid,Female,65,21/05/2026,United States
4364,Siuau,Female,53,21/05/2023,France
10612,Demetas,Female,63,15/10/2028,France
5163,Rosma,Female,45,21/05/2021,United States
387,Kallsie,Male,20,16/08/2016,France
3164,Rashid,Female,49,21/05/2022,France
8109,Angelee,Male,26,21/05/2017,Great Britain
3228,Rashid,Female,65,21/05/2026,United States
434,Nern ,Female,19,15/10/2017,France
8190,Willoom,Female,59,15/10/2027,France
6984,Nern ,Female,35,15/10/2021,United States
5116,Waeston,Female,60,16/08/2026,France
626,Chasse,Female,39,15/10/2022,France
10072,Rosma,Female,45,21/05/2021,United States
6827,Jeromyw,Female,64,16/08/2027,United States
9785,Willoom,Female,43,15/10/2023,France
6177,Nern ,Female,35,15/10/2021,United States
7987,Rosma,Female,45,21/05/2021,United States
4232,Rosma,Female,45,21/05/2021,United States
2351,Dorcast,Female,57,21/05/2024,France
7613,Felisaas,Female,46,21/05/2022,Great Britain
701,Kallsie,Female,52,16/08/2024,France
3236,Angelee,Female,42,21/05/2021,France
8621,Angelee,Female,58,21/05/2025,Great Britain
1818,Nern ,Female,35,15/10/2021,United States
5785,Dett,Male,18,21/05/2015,Great Britain
8329,Shennice,Female,54,21/05/2024,United States
2391,Nern ,Female,35,15/10/2021,United States
2224,Dorcast,Female,57,21/05/2024,France
95,Jeromyw,Female,64,16/08/2027,United States
5156,Shennice,Female,38,21/05/2020,Great Britain
9806,Jeromyw,Female,64,16/08/2027,United States
10019,Tommye,Female,40,16/08/2021,France
10606,Dorcast,Female,57,21/05/2024,France
7851,Jeromyw,Female,64,16/08/2027,United States
1177,Shennice,Female,54,21/05/2024,United States
677,Willoom,Female,59,15/10/2027,France
4263,Rosma,Female,45,21/05/2021,United States
2052,Rosma,Female,29,21/05/2017,France
2665,Rosma,Female,61,21/05/2025,Great Britain
8603,Tommye,Female,40,16/08/2021,France
6035,Jeromyw,Female,48,16/08/2023,Great Britain
8019,Felisaas,Female,46,21/05/2022,Great Britain
1654,Willoom,Female,43,15/10/2023,France
2515,Nern ,Female,35,15/10/2021,United States
3330,Willoom,Female,43,15/10/2023,France
1824,Dorcast,Female,41,21/05/2020,Great Britain
5252,Dorcast,Female,41,21/05/2020,Great Britain
9927,Waeston,Female,44,16/08/2022,United States
862,Angelee,Female,58,21/05/2025,Great Britain
9100,Siuau,Female,21,21/05/2015,Great Britain
5346,Angelee,Female,42,21/05/2021,France
8620,Dorcast,Female,57,21/05/2024,France
979,Jeromyw,Female,48,16/08/2023,Great Britain
3866,Willoom,Female,43,15/10/2023,France
8045,Dorcast,Female,41,21/05/2020,Great Britain
2278,Demetas,Female,63,15/10/2028,France
4582,Nern ,Female,51,15/10/2025,Great Britain
5776,Dorcast,Female,57,21/05/2024,France
9489,Angelee,Male,26,21/05/2017,Great Britain
6995,Felisaas,Female,46,21/05/2022,Great Britain
6566,Willoom,Female,43,15/10/2023,France
10453,Willoom,Female,59,15/10/2027,France
2206,Chasse,Female,39,15/10/2022,France
6356,Dorcast,Female,25,21/05/2016,United States
450,Nern ,Female,35,15/10/2021,United States
8834,Shennice,Female,54,21/05/2024,United States
8269,Angelee,Female,42,21/05/2021,France
8670,Rosma,Female,45,21/05/2021,United States
5874,Willoom,Female,59,15/10/2027,France
9584,Willoom,Female,59,15/10/2027,France
3884,Rosma,Female,61,21/05/2025,Great Britain
8985,Dett,Female,50,21/05/2023,France
4543,Waeston,Female,60,16/08/2026,France
8326,Nern ,Female,51,15/10/2025,Great Britain
7393,Dett,Male,18,21/05/2015,Great Britain
8259,Jeromyw,Female,32,16/08/2019,France
3038,Nern ,Female,19,15/10/2017,France
2501,Kallsie,Female,52,16/08/2024,France
1418,Chasse,Female,55,15/10/2026,United States
136,Dorcast,Female,57,21/05/2024,France
6905,Rashid,Female,49,21/05/2022,France
5608,Rashid,Female,33,21/05/2018,France
2658,Shennice,Female,54,21/05/2024,United States
5442,Willoom,Female,59,15/10/2027,France
5826,Willoom,Female,59,15/10/2027,France
3418,Shennice,Female,38,21/05/2020,Great Britain
661,Willoom,Female,43,15/10/2023,France
1660,Rashid,Female,49,21/05/2022,France
6790,Willoom,Female,27,15/10/2019,France
4950,Nern ,Female,35,15/10/2021,United States
4969,Shennice,Female,54,21/05/2024,United States
1504,Jeromyw,Female,48,16/08/2023,Great Britain
6265,Rosma,Female,61,21/05/2025,Great Britain
9109,Felisaas,Male,30,21/05/2018,France
9475,Waeston,Female,60,16/08/2026,France
2304,Dorcast,Female,41,21/05/2020,Great Britain
10510,Shennice,Female,54,21/05/2024,United States
8952,Jeromyw,Female,48,16/08/2023,Great Britain
8099,Jeromyw,Female,64,16/08/2027,United States
4368,Dorcast,Female,57,21/05/2024,France
8604,Dorcast,Female,41,21/05/2020,Great Britain
3629,Felisaas,Female,46,21/05/2022,Great Britain
5501,Shennice,Male,22,21/05/2016,France
9182,Chasse,Female,55,15/10/2026,United States
6399,Kallsie,Male,20,16/08/2016,France
1355,Tommye,Female,40,16/08/2021,France
6185,Willoom,Female,43,15/10/2023,France
802,Waeston,Female,60,16/08/2026,France
9610,Shennice,Female,54,21/05/2024,United States
189,Felisaas,Female,62,21/05/2026,France
3224,Rosma,Female,61,21/05/2025,Great Britain
10260,Dorcast,Female,41,21/05/2020,Great Britain
7934,Shennice,Female,54,21/05/2024,United States
4905,Shennice,Female,38,21/05/2020,Great Britain
7823,Kallsie,Female,36,16/08/2020,Great Britain
6326,Willoom,Female,43,15/10/2023,France
7725,Felisaas,Female,62,21/05/2026,France
9419,Kallsie,Female,52,16/08/2024,France
303,Jeromyw,Female,32,16/08/2019,France
8104,Siuau,Female,21,21/05/2015,Great Britain
3033,Felisaas,Female,62,21/05/2026,France
830,Dorcast,Female,57,21/05/2024,France
3873,Dett,Female,50,21/05/2023,France
5660,Siuau,Female,37,21/05/2019,France
10328,Rosma,Female,61,21/05/2025,Great Britain
1234,Demetas,Female,63,15/10/2028,France
10362,Demetas,Female,47,15/10/2024,France
1206,Nern ,Female,35,15/10/2021,United States
9959,Waeston,Male,28,16/08/2018,Great Britain
8461,Angelee,Female,42,21/05/2021,France
851,Demetas,Female,47,15/10/2024,France
10213,Angelee,Female,42,21/05/2021,France
9710,Rosma,Female,61,21/05/2025,Great Britain
716,Kallsie,Female,36,16/08/2020,Great Britain
4740,Rashid,Female,65,21/05/2026,United States
10578,Waeston,Female,60,16/08/2026,France
5320,Demetas,Female,47,15/10/2024,France
7571,Kallsie,Female,52,16/08/2024,France
3804,Rosma,Female,29,21/05/2017,France
8100,Rashid,Female,65,21/05/2026,United States
8442,Chasse,Female,23,15/10/2018,France
6030,Willoom,Female,43,15/10/2023,France
7604,Siuau,Female,37,21/05/2019,France
7621,Shennice,Female,54,21/05/2024,United States
9627,Tommye,Female,40,16/08/2021,France
7893,Waeston,Female,44,16/08/2022,United States
5429,Felisaas,Female,46,21/05/2022,Great Britain
101,Shennice,Male,22,21/05/2016,France
7824,Siuau,Female,37,21/05/2019,France
8300,Dorcast,Female,25,21/05/2016,United States
9814,Dorcast,Female,41,21/05/2020,Great Britain
1454,Waeston,Female,60,16/08/2026,France
3582,Demetas,Female,47,15/10/2024,France
10605,Tommye,Female,56,16/08/2025,Great Britain
631,Waeston,Female,44,16/08/2022,United States
9281,Angelee,Female,58,21/05/2025,Great Britain
2220,Siuau,Female,53,21/05/2023,France
7109,Kallsie,Female,36,16/08/2020,Great Britain
4023,Tommye,Female,56,16/08/2025,Great Britain
10445,Nern ,Female,51,15/10/2025,Great Britain
9867,Demetas,Female,63,15/10/2028,France
8370,Demetas,Female,47,15/10/2024,France
152,Dorcast,Female,25,21/05/2016,United States
9783,Dorcast,Female,41,21/05/2020,Great Britain
1026,Demetas,Female,47,15/10/2024,France
10069,Angelee,Female,42,21/05/2021,France
8368,Rosma,Female,45,21/05/2021,United States
7072,Rosma,Female,61,21/05/2025,Great Britain
2562,Nern ,Female,51,15/10/2025,Great Britain
7655,Tommye,Female,40,16/08/2021,France
1438,Waeston,Female,44,16/08/2022,United States
5126,Chasse,Female,39,15/10/2022,France
4301,Kallsie,Female,52,16/08/2024,France
5179,Rosma,Female,61,21/05/2025,Great Britain
5553,Angelee,Male,26,21/05/2017,Great Britain
10202,Demetas,Female,31,15/10/2020,Great Britain
2721,Shennice,Female,38,21/05/2020,Great Britain
10468,Willoom,Female,43,15/10/2023,France
1763,Willoom,Female,59,15/10/2027,France
139,Waeston,Female,60,16/08/2026,France
10606,Dorcast,Female,57,21/05/2024,France
7425,Dett,Female,50,21/05/2023,France
3448,Siuau,Female,37,21/05/2019,France
7789,Jeromyw,Female,64,16/08/2027,United States
4703,Waeston,Male,28,16/08/2018,Great Britain
7742,Jeromyw,Female,48,16/08/2023,Great Britain
3540,Kallsie,Female,36,16/08/2020,Great Britain
8847,Kallsie,Female,36,16/08/2020,Great Britain
3409,Waeston,Female,60,16/08/2026,France
5386,Nern ,Female,51,15/10/2025,Great Britain
9231,Tommye,Female,56,16/08/2025,Great Britain
9772,Rosma,Female,61,21/05/2025,Great Britain
10395,Jeromyw,Female,32,16/08/2019,France
8079,Waeston,Female,44,16/08/2022,United States
5070,Rosma,Female,45,21/05/2021,United States
8541,Angelee,Male,26,21/05/2017,Great Britain
6536,Rosma,Female,61,21/05/2025,Great Britain
4622,Willoom,Female,43,15/10/2023,France
3684,Siuau,Female,53,21/05/2023,France
8773,Chasse,Female,55,15/10/2026,United States
8211,Jeromyw,Female,32,16/08/2019,France
9911,Waeston,Male,28,16/08/2018,Great Britain
8091,Tommye,Female,56,16/08/2025,Great Britain
4881,Felisaas,Female,62,21/05/2026,France
6189,Demetas,Female,47,15/10/2024,France
8902,Waeston,Female,60,16/08/2026,France
6965,Demetas,Female,47,15/10/2024,France
157,Felisaas,Male,30,21/05/2018,France
5021,Angelee,Female,58,21/05/2025,Great Britain
3731,Kallsie,Female,52,16/08/2024,France
1782,Demetas,Female,47,15/10/2024,France
5483,Kallsie,Female,52,16/08/2024,France
2752,Siuau,Female,21,21/05/2015,Great Britain
5631,Tommye,Female,56,16/08/2025,Great Britain
2373,Jeromyw,Female,48,16/08/2023,Great Britain
1304,Siuau,Female,37,21/05/2019,France
5904,Dorcast,Female,41,21/05/2020,Great Britain
1847,Jeromyw,Female,64,16/08/2027,United States
942,Willoom,Female,59,15/10/2027,France
8207,Waeston,Male,28,16/08/2018,Great Britain
4249,Felisaas,Female,62,21/05/2026,France
3363,Rosma,Female,45,21/05/2021,United States
10277,Angelee,Female,58,21/05/2025,Great Britain
6357,Angelee,Male,26,21/05/2017,Great Britain
6689,Shennice,Male,22,21/05/2016,France
1406,Willoom,Female,43,15/10/2023,France
5952,Angelee,Female,58,21/05/2025,Great Britain
8625,Felisaas,Female,62,21/05/2026,France
277,Shennice,Female,54,21/05/2024,United States
10616,Kallsie,Female,36,16/08/2020,Great Britain
7669,Shennice,Female,54,21/05/2024,United States
936,Siuau,Female,53,21/05/2023,France
4067,Kallsie,Female,52,16/08/2024,France
9426,Willoom,Female,59,15/10/2027,France
2475,Dorcast,Female,57,21/05/2024,France
1802,Nern ,Female,19,15/10/2017,France
9910,Willoom,Female,27,15/10/2019,France
2509,Waeston,Female,60,16/08/2026,France
8227,Jeromyw,Female,48,16/08/2023,Great Britain
10068,Dorcast,Female,41,21/05/2020,Great Britain
6743,Waeston,Male,28,16/08/2018,Great Britain
10570,Kallsie,Female,52,16/08/2024,France
4556,Dorcast,Female,25,21/05/2016,United States
5249,Shennice,Female,38,21/05/2020,Great Britain
8453,Dett,Female,34,21/05/2019,United States
1115,Tommye,Female,40,16/08/2021,France
4578,Demetas,Female,47,15/10/2024,France
1974,Demetas,Female,47,15/10/2024,France
9267,Waeston,Female,44,16/08/2022,United States
10293,Angelee,Male,26,21/05/2017,Great Britain
10392,Rosma,Female,29,21/05/2017,France
